"證券代號","證券名稱","外陸資買進股數(不含外資自營商)","外陸資賣出股數(不含外資自營商)","外陸資買賣超股數(不含外資自營商)","外資自營商買進股數","外資自營商賣出股數","外資自營商買賣超股數","投信買進股數","投信賣出股數","投信買賣超股數","自營商買賣超股數","自營商買進股數(自行買賣)","自營商賣出股數(自行買賣)","自營商買賣超股數(自行買賣)","自營商買進股數(避險)","自營商賣出股數(避險)","自營商買賣超股數(避險)","三大法人買賣超股數",
="072125","聯發科中信77購03","0","0","0","0","0","0","0","0","0","-34,000","0","0","0","18,000","52,000","-34,000","-34,000",
"1460","宏遠","92,000","124,000","-32,000","0","0","0","0","0","0","-2,000","0","2,000","-2,000","0","0","0","-34,000",
"9910","豐泰","273,052","402,000","-128,948","0","0","0","110,000","0","110,000","-16,000","2,000","18,000","-16,000","0","0","0","-34,948",
="07490P","晶電台新7A售04","0","0","0","0","0","0","0","0","0","-35,000","0","0","0","10,000","45,000","-35,000","-35,000",
="075318","潤泰全元大79購02","0","0","0","0","0","0","0","0","0","-35,000","0","0","0","38,000","73,000","-35,000","-35,000",
="07523P","台灣50元大7B售02","0","0","0","0","0","0","0","0","0","-35,000","0","0","0","0","35,000","-35,000","-35,000",
="077105","大成鋼兆豐7A購01","0","0","0","0","0","0","0","0","0","-35,000","0","0","0","58,000","93,000","-35,000","-35,000",
="069823","中信金台新78購01","0","0","0","0","0","0","0","0","0","-35,000","0","0","0","154,000","189,000","-35,000","-35,000",
="069248","GIS中信79購01","0","0","0","0","0","0","0","0","0","-35,000","0","0","0","170,000","205,000","-35,000","-35,000",
="072389","宏達電元大77購02","0","0","0","0","0","0","0","0","0","-35,000","0","0","0","0","35,000","-35,000","-35,000",
="073766","宏達電元大78購01","0","0","0","0","0","0","0","0","0","-35,000","0","0","0","107,000","142,000","-35,000","-35,000",
="072864","矽創麥證77購01","0","0","0","0","35,000","-35,000","0","0","0","-35,000","0","0","0","0","35,000","-35,000","-35,000",
="069737","創意兆豐77購01","0","0","0","0","0","0","0","0","0","-35,000","0","0","0","5,000","40,000","-35,000","-35,000",
"8021","尖點","0","36,000","-36,000","0","0","0","0","0","0","1,000","1,000","0","1,000","0","0","0","-35,000",
"2338","光罩","16,000","51,000","-35,000","0","0","0","0","0","0","0","0","0","0","0","0","0","-35,000",
="078094","上証2X元大7A購08","0","0","0","0","0","0","0","0","0","-35,000","0","0","0","128,000","163,000","-35,000","-35,000",
="076786","潤隆日盛7A購01","0","0","0","0","0","0","0","0","0","-36,000","0","0","0","0","36,000","-36,000","-36,000",
="076564","臺股指元大7B購07","0","0","0","0","0","0","0","0","0","-36,000","0","0","0","1,000","37,000","-36,000","-36,000",
="075543","南亞科永豐79購01","0","0","0","0","0","0","0","0","0","-36,000","0","0","0","284,000","320,000","-36,000","-36,000",
="071036","京鼎群益77購01","0","0","0","0","0","0","0","0","0","-36,000","0","0","0","15,000","51,000","-36,000","-36,000",
="06354P","台勝科群益77售05","0","0","0","0","0","0","0","0","0","-36,000","0","0","0","9,000","45,000","-36,000","-36,000",
="06478P","臺股指凱基77售05","0","0","0","0","0","0","0","0","0","-36,000","0","0","0","213,000","249,000","-36,000","-36,000",
="074011","亞光群益78購04","0","0","0","0","0","0","0","0","0","-36,000","0","0","0","136,000","172,000","-36,000","-36,000",
="072091","玉晶光富邦79購01","0","0","0","0","0","0","0","0","0","-36,000","0","0","0","0","36,000","-36,000","-36,000",
="074368","臻鼎群益78購02","0","0","0","0","0","0","0","0","0","-36,000","0","0","0","0","36,000","-36,000","-36,000",
="077977","鴻海凱基7A購03","0","0","0","0","0","0","0","0","0","-36,000","0","0","0","164,000","200,000","-36,000","-36,000",
"4148","全宇生技-KY","0","40,000","-40,000","0","0","0","0","0","0","4,000","6,000","6,000","0","6,000","2,000","4,000","-36,000",
"6206","飛捷","136,000","181,430","-45,430","0","0","0","9,000","0","9,000","0","0","0","0","0","0","0","-36,430",
="075341","台郡統一7B購01","0","0","0","0","0","0","0","0","0","-37,000","0","0","0","43,000","80,000","-37,000","-37,000",
="074749","致伸元大79購01","0","0","0","0","0","0","0","0","0","-37,000","0","0","0","99,000","136,000","-37,000","-37,000",
="076964","緯創中信7A購01","0","0","0","0","0","0","0","0","0","-37,000","0","0","0","0","37,000","-37,000","-37,000",
="06612P","智邦元富77售02","0","0","0","0","0","0","0","0","0","-37,000","0","0","0","3,000","40,000","-37,000","-37,000",
="069150","宏達電兆豐75購02","0","0","0","0","0","0","0","0","0","-37,000","0","0","0","0","37,000","-37,000","-37,000",
="06294P","明泰元大77售01","0","0","0","0","0","0","0","0","0","-37,000","0","0","0","100,000","137,000","-37,000","-37,000",
="070063","欣興凱基76購01","0","0","0","0","0","0","0","0","0","-37,000","0","0","0","268,000","305,000","-37,000","-37,000",
="070958","美律群益76購04","0","0","0","0","0","0","0","0","0","-37,000","0","0","0","3,000","40,000","-37,000","-37,000",
="072165","元石油統一78購01","0","0","0","0","0","0","0","0","0","-37,000","0","0","0","0","37,000","-37,000","-37,000",
="073361","樺漢群益78購01","0","0","0","0","0","0","0","0","0","-37,000","0","0","0","92,000","129,000","-37,000","-37,000",
="073164","緯創元大77購02","0","0","0","0","0","0","0","0","0","-37,000","0","0","0","30,000","67,000","-37,000","-37,000",
="072681","南亞科群益77購01","0","0","0","0","0","0","0","0","0","-37,000","0","0","0","13,000","50,000","-37,000","-37,000",
"9917","中保","55,000","93,000","-38,000","0","0","0","0","0","0","1,000","1,000","0","1,000","0","0","0","-37,000",
"2342","茂矽","19,000","56,000","-37,000","0","0","0","0","0","0","0","0","0","0","0","0","0","-37,000",
"3040","遠見","3,000","40,000","-37,000","0","0","0","0","0","0","0","0","0","0","0","0","0","-37,000",
"1476","儒鴻","308,000","346,900","-38,900","0","0","0","0","5,000","-5,000","6,000","44,000","42,000","2,000","9,000","5,000","4,000","-37,900",
="06998P","台灣50元大7B售01","0","0","0","0","0","0","0","0","0","-38,000","0","0","0","10,000","48,000","-38,000","-38,000",
="07013P","達邁康和79售02","0","0","0","0","0","0","0","0","0","-38,000","0","0","0","17,000","55,000","-38,000","-38,000",
="068773","智原台新78購01","0","0","0","0","0","0","0","0","0","-38,000","0","0","0","2,000","40,000","-38,000","-38,000",
="072777","宏�痐舅j78購01","0","0","0","0","0","0","0","0","0","-38,000","0","0","0","2,000","40,000","-38,000","-38,000",
="071222","GIS統一79購01","0","0","0","0","0","0","0","0","0","-38,000","0","0","0","12,000","50,000","-38,000","-38,000",
="071434","大成鋼永豐77購01","0","0","0","0","0","0","0","0","0","-38,000","0","0","0","168,000","206,000","-38,000","-38,000",
="072114","可成凱基77購02","0","0","0","0","0","0","0","0","0","-38,000","0","0","0","516,000","554,000","-38,000","-38,000",
="074347","新光金康和78購01","0","0","0","0","0","0","0","0","0","-38,000","0","0","0","0","38,000","-38,000","-38,000",
"1459","聯發","38,000","70,000","-32,000","0","0","0","0","0","0","-6,000","0","6,000","-6,000","0","0","0","-38,000",
="076897","泰山元富7A購01","0","0","0","0","0","0","0","0","0","-39,000","0","0","0","0","39,000","-39,000","-39,000",
="076790","燿華日盛7A購01","0","0","0","0","0","0","0","0","0","-39,000","0","0","0","161,000","200,000","-39,000","-39,000",
="076282","明泰群益7A購02","0","0","0","0","0","0","0","0","0","-39,000","0","0","0","86,000","125,000","-39,000","-39,000",
="074695","微星凱基79購01","0","0","0","0","0","0","0","0","0","-39,000","0","0","0","4,000","43,000","-39,000","-39,000",
="077355","TPK兆豐7B購01","0","0","0","0","0","0","0","0","0","-39,000","0","0","0","0","39,000","-39,000","-39,000",
="068863","聚陽國泰75購01","0","0","0","0","0","0","0","0","0","-39,000","0","0","0","6,000","45,000","-39,000","-39,000",
="06694P","旺宏元富78售01","0","0","0","0","0","0","0","0","0","-39,000","0","0","0","2,050,000","2,089,000","-39,000","-39,000",
="069519","日月光元大75購03","0","0","0","0","0","0","0","0","0","-39,000","0","0","0","20,000","59,000","-39,000","-39,000",
="06442P","臺股指康和7A售01","0","0","0","0","0","0","0","0","0","-39,000","0","0","0","5,000","44,000","-39,000","-39,000",
="074230","南亞科日盛78購01","0","0","0","0","0","0","0","0","0","-39,000","0","0","0","42,000","81,000","-39,000","-39,000",
="071602","嘉聯益元大78購01","0","0","0","0","0","0","0","0","0","-39,000","0","0","0","192,000","231,000","-39,000","-39,000",
"2038","海光","63,000","102,000","-39,000","0","0","0","0","0","0","0","0","0","0","0","0","0","-39,000",
"1786","科妍","67,000","106,000","-39,000","0","0","0","0","0","0","0","0","0","0","0","0","0","-39,000",
"6525","捷敏-KY","55,000","43,000","12,000","0","0","0","0","0","0","-51,000","1,000","0","1,000","6,000","58,000","-52,000","-39,000",
="075241","智原統一79購01","0","0","0","0","0","0","0","0","0","-40,000","0","0","0","11,000","51,000","-40,000","-40,000",
="076156","華新科元大79購03","0","0","0","0","0","0","0","0","0","-40,000","0","0","0","13,000","53,000","-40,000","-40,000",
="076626","宏達電富邦7A購01","0","0","0","0","0","0","0","0","0","-40,000","0","0","0","26,000","66,000","-40,000","-40,000",
="076520","和大台新7B購01","0","0","0","0","0","0","0","0","0","-40,000","0","0","0","20,000","60,000","-40,000","-40,000",
="077219","華榮元富7A購01","0","0","0","0","0","0","0","0","0","-40,000","0","0","0","0","40,000","-40,000","-40,000",
="069004","宏�痐斢�75購01","0","0","0","0","0","0","0","0","0","-40,000","0","0","0","125,000","165,000","-40,000","-40,000",
="068676","中租國票75購01","0","0","0","0","0","0","0","0","0","-40,000","0","0","0","0","40,000","-40,000","-40,000",
="070358","亞光元大76購04","0","0","0","0","0","0","0","0","0","-40,000","0","0","0","331,000","371,000","-40,000","-40,000",
="06952P","國巨日盛79售02","0","0","0","0","0","0","0","0","0","-40,000","0","0","0","0","40,000","-40,000","-40,000",
="070368","GIS中信79購04","0","0","0","0","0","0","0","0","0","-40,000","0","0","0","10,000","50,000","-40,000","-40,000",
="071097","裕民元富77購01","0","0","0","0","0","0","0","0","0","-40,000","0","0","0","0","40,000","-40,000","-40,000",
="071118","國喬群益77購01","0","0","0","0","0","0","0","0","0","-40,000","0","0","0","0","40,000","-40,000","-40,000",
="070057","創意國票76購01","0","0","0","0","0","0","0","0","0","-40,000","0","0","0","0","40,000","-40,000","-40,000",
="070115","鴻海兆豐7A購01","0","0","0","0","0","0","0","0","0","-40,000","0","0","0","0","40,000","-40,000","-40,000",
="06962P","大成鋼中信79售02","0","0","0","0","0","0","0","0","0","-40,000","0","0","0","0","40,000","-40,000","-40,000",
="065361","新光金富邦79購01","0","0","0","0","0","0","0","0","0","-40,000","0","0","0","0","40,000","-40,000","-40,000",
="06705P","元油2X元大78售01","0","0","0","0","0","0","0","0","0","-40,000","0","0","0","0","40,000","-40,000","-40,000",
="067220","台積電富邦75購01","0","0","0","0","0","0","0","0","0","-40,000","0","0","0","0","40,000","-40,000","-40,000",
="068701","潤泰全元大76購01","0","0","0","0","0","0","0","0","0","-40,000","0","0","0","0","40,000","-40,000","-40,000",
="068111","友達國泰77購01","0","0","0","0","0","0","0","0","0","-40,000","0","0","0","51,000","91,000","-40,000","-40,000",
="06653P","技嘉統一78售02","0","0","0","0","0","0","0","0","0","-40,000","0","0","0","34,000","74,000","-40,000","-40,000",
="065800","新光金中信75購01","0","0","0","0","0","0","0","0","0","-40,000","0","0","0","10,000","50,000","-40,000","-40,000",
="06313P","微星群益77售02","0","0","0","0","0","0","0","0","0","-40,000","0","0","0","0","40,000","-40,000","-40,000",
="05789P","嘉聯益國泰75售03","0","0","0","0","0","0","0","0","0","-40,000","0","0","0","0","40,000","-40,000","-40,000",
="070618","宏達電永豐76購01","0","0","0","0","0","0","0","0","0","-40,000","0","0","0","0","40,000","-40,000","-40,000",
="069739","旺宏凱基77購02","0","0","0","0","0","0","0","0","0","-40,000","0","0","0","57,000","97,000","-40,000","-40,000",
="07255P","聯發科富邦7C售04","0","0","0","0","0","0","0","0","0","-40,000","0","0","0","60,000","100,000","-40,000","-40,000",
="071965","大毅永豐77購01","0","0","0","0","0","0","0","0","0","-40,000","0","0","0","19,000","59,000","-40,000","-40,000",
="072961","宏達電元大77購05","0","0","0","0","0","0","0","0","0","-40,000","0","0","0","49,000","89,000","-40,000","-40,000",
="072443","宏盛永豐77購01","0","0","0","0","0","0","0","0","0","-40,000","0","0","0","10,000","50,000","-40,000","-40,000",
="073865","南茂第一78購01","0","0","0","0","0","0","0","0","0","-40,000","0","0","0","0","40,000","-40,000","-40,000",
="073837","玉晶光群益78購03","0","0","0","0","0","0","0","0","0","-40,000","0","0","0","0","40,000","-40,000","-40,000",
="073356","神達群益78購01","0","0","0","0","0","0","0","0","0","-40,000","0","0","0","0","40,000","-40,000","-40,000",
="073299","潤泰全日盛77購01","0","0","0","0","0","0","0","0","0","-40,000","0","0","0","181,000","221,000","-40,000","-40,000",
"3005","神基","373,000","225,000","148,000","0","0","0","30,000","200,000","-170,000","-18,000","2,000","0","2,000","9,000","29,000","-20,000","-40,000",
="078174","智邦麥證7A購04","0","0","0","0","40,000","-40,000","0","0","0","-40,000","0","0","0","0","40,000","-40,000","-40,000",
="077980","德律凱基7A購01","0","0","0","0","0","0","0","0","0","-40,000","0","0","0","85,000","125,000","-40,000","-40,000",
"2049","上銀","1,205,659","1,723,000","-517,341","0","0","0","154,000","0","154,000","323,000","79,000","42,000","37,000","330,000","44,000","286,000","-40,341",
="077453","儒鴻元大7A購02","0","0","0","0","0","0","0","0","0","-41,000","0","0","0","9,000","50,000","-41,000","-41,000",
="06788P","臺股指統一7B售04","0","0","0","0","0","0","0","0","0","-41,000","0","0","0","0","41,000","-41,000","-41,000",
="072113","聯發科凱基77購02","0","0","0","0","0","0","0","0","0","-41,000","0","0","0","293,000","334,000","-41,000","-41,000",
="074338","元黃金統一7A購01","0","0","0","0","0","0","0","0","0","-41,000","0","0","0","0","41,000","-41,000","-41,000",
="06157P","大立光元大76售17","0","0","0","0","0","0","0","0","0","-42,000","0","0","0","178,000","220,000","-42,000","-42,000",
="074369","樺漢群益78購03","0","0","0","0","0","0","0","0","0","-42,000","0","0","0","0","42,000","-42,000","-42,000",
="073734","台積電永昌7A購03","0","0","0","0","0","0","0","0","0","-42,000","0","0","0","0","42,000","-42,000","-42,000",
"9958","世紀鋼","13,000","30,000","-17,000","0","0","0","0","0","0","-25,000","1,000","26,000","-25,000","0","0","0","-42,000",
="077455","華新元大7A購02","0","0","0","0","0","0","0","0","0","-43,000","0","0","0","616,000","659,000","-43,000","-43,000",
="077131","上銀富邦7B購01","0","0","0","0","0","0","0","0","0","-43,000","0","0","0","305,000","348,000","-43,000","-43,000",
="076499","國泰金元大7A購01","0","0","0","0","0","0","0","0","0","-43,000","0","0","0","213,000","256,000","-43,000","-43,000",
="076251","南亞元富79購01","0","0","0","0","0","0","0","0","0","-43,000","0","0","0","0","43,000","-43,000","-43,000",
="075803","滬深2X元富7C購04","0","0","0","0","0","0","0","0","0","-43,000","0","0","0","60,000","103,000","-43,000","-43,000",
="075124","大立光兆豐7B購02","0","0","0","0","0","0","0","0","0","-43,000","0","0","0","159,000","202,000","-43,000","-43,000",
="072141","大同兆豐77購02","0","0","0","0","0","0","0","0","0","-43,000","0","0","0","37,000","80,000","-43,000","-43,000",
="07310P","可成凱基7A售08","0","0","0","0","0","0","0","0","0","-43,000","0","0","0","17,000","60,000","-43,000","-43,000",
"2029","盛餘","10,000","53,000","-43,000","0","0","0","0","0","0","0","0","0","0","0","0","0","-43,000",
"3062","建漢","75,000","115,000","-40,000","0","0","0","0","0","0","-3,000","0","3,000","-3,000","0","0","0","-43,000",
="077742","大同兆豐7B購02","0","0","0","0","0","0","0","0","0","-43,000","0","0","0","0","43,000","-43,000","-43,000",
="076832","世芯群益7A購01","0","0","0","0","0","0","0","0","0","-44,000","0","0","0","0","44,000","-44,000","-44,000",
="06600P","聯發科永昌77售03","0","0","0","0","0","0","0","0","0","-44,000","0","0","0","26,000","70,000","-44,000","-44,000",
="077499","台苯凱基7A購01","0","0","0","0","0","0","0","0","0","-44,000","0","0","0","0","44,000","-44,000","-44,000",
